Polygon,Grid_ID
"POLYGON ((121.2227272727273 14.69545454545455, 121.2272317772318 14.69545454545455, 121.2272317772318 14.69995904995905, 121.2227272727273 14.69995904995905, 121.2227272727273 14.69545454545455))",501
"POLYGON ((121.2227272727273 14.7, 121.2272317772318 14.7, 121.2272317772318 14.70450450450451, 121.2227272727273 14.70450450450451, 121.2227272727273 14.7))",502
"POLYGON ((121.2227272727273 14.70454545454546, 121.2272317772318 14.70454545454546, 121.2272317772318 14.70904995904996, 121.2227272727273 14.70904995904996, 121.2227272727273 14.70454545454546))",503
"POLYGON ((121.2227272727273 14.70909090909091, 121.2272317772318 14.70909090909091, 121.2272317772318 14.71359541359541, 121.2227272727273 14.71359541359541, 121.2227272727273 14.70909090909091))",504
"POLYGON ((121.2227272727273 14.71363636363636, 121.2272317772318 14.71363636363636, 121.2272317772318 14.71814086814087, 121.2227272727273 14.71814086814087, 121.2227272727273 14.71363636363636))",505
"POLYGON ((121.2227272727273 14.71818181818182, 121.2272317772318 14.71818181818182, 121.2272317772318 14.72268632268632, 121.2227272727273 14.72268632268632, 121.2227272727273 14.71818181818182))",506
"POLYGON ((121.2227272727273 14.72272727272727, 121.2272317772318 14.72272727272727, 121.2272317772318 14.72723177723178, 121.2227272727273 14.72723177723178, 121.2227272727273 14.72272727272727))",507
"POLYGON ((121.2227272727273 14.72727272727273, 121.2272317772318 14.72727272727273, 121.2272317772318 14.73177723177723, 121.2227272727273 14.73177723177723, 121.2227272727273 14.72727272727273))",508
"POLYGON ((121.2227272727273 14.73181818181818, 121.2272317772318 14.73181818181818, 121.2272317772318 14.73632268632269, 121.2227272727273 14.73632268632269, 121.2227272727273 14.73181818181818))",509
"POLYGON ((121.2227272727273 14.73636363636364, 121.2272317772318 14.73636363636364, 121.2272317772318 14.74086814086814, 121.2227272727273 14.74086814086814, 121.2227272727273 14.73636363636364))",510
"POLYGON ((121.2272727272727 14.58636363636364, 121.2317772317772 14.58636363636364, 121.2317772317772 14.59086814086814, 121.2272727272727 14.59086814086814, 121.2272727272727 14.58636363636364))",511
"POLYGON ((121.2272727272727 14.59090909090909, 121.2317772317772 14.59090909090909, 121.2317772317772 14.5954135954136, 121.2272727272727 14.5954135954136, 121.2272727272727 14.59090909090909))",512
"POLYGON ((121.2272727272727 14.59545454545455, 121.2317772317772 14.59545454545455, 121.2317772317772 14.59995904995905, 121.2272727272727 14.59995904995905, 121.2272727272727 14.59545454545455))",513
"POLYGON ((121.2272727272727 14.6, 121.2317772317772 14.6, 121.2317772317772 14.6045045045045, 121.2272727272727 14.6045045045045, 121.2272727272727 14.6))",514
"POLYGON ((121.2272727272727 14.60454545454546, 121.2317772317772 14.60454545454546, 121.2317772317772 14.60904995904996, 121.2272727272727 14.60904995904996, 121.2272727272727 14.60454545454546))",515
"POLYGON ((121.2272727272727 14.60909090909091, 121.2317772317772 14.60909090909091, 121.2317772317772 14.61359541359541, 121.2272727272727 14.61359541359541, 121.2272727272727 14.60909090909091))",516
"POLYGON ((121.2272727272727 14.61363636363636, 121.2317772317772 14.61363636363636, 121.2317772317772 14.61814086814087, 121.2272727272727 14.61814086814087, 121.2272727272727 14.61363636363636))",517
"POLYGON ((121.2272727272727 14.61818181818182, 121.2317772317772 14.61818181818182, 121.2317772317772 14.62268632268632, 121.2272727272727 14.62268632268632, 121.2272727272727 14.61818181818182))",518
"POLYGON ((121.2272727272727 14.62272727272727, 121.2317772317772 14.62272727272727, 121.2317772317772 14.62723177723178, 121.2272727272727 14.62723177723178, 121.2272727272727 14.62272727272727))",519
"POLYGON ((121.2272727272727 14.62727272727273, 121.2317772317772 14.62727272727273, 121.2317772317772 14.63177723177723, 121.2272727272727 14.63177723177723, 121.2272727272727 14.62727272727273))",520
"POLYGON ((121.2272727272727 14.63181818181818, 121.2317772317772 14.63181818181818, 121.2317772317772 14.63632268632269, 121.2272727272727 14.63632268632269, 121.2272727272727 14.63181818181818))",521
"POLYGON ((121.2272727272727 14.63636363636364, 121.2317772317772 14.63636363636364, 121.2317772317772 14.64086814086814, 121.2272727272727 14.64086814086814, 121.2272727272727 14.63636363636364))",522
"POLYGON ((121.2272727272727 14.64090909090909, 121.2317772317772 14.64090909090909, 121.2317772317772 14.6454135954136, 121.2272727272727 14.6454135954136, 121.2272727272727 14.64090909090909))",523
"POLYGON ((121.2272727272727 14.64545454545455, 121.2317772317772 14.64545454545455, 121.2317772317772 14.64995904995905, 121.2272727272727 14.64995904995905, 121.2272727272727 14.64545454545455))",524
"POLYGON ((121.2272727272727 14.65, 121.2317772317772 14.65, 121.2317772317772 14.65450450450451, 121.2272727272727 14.65450450450451, 121.2272727272727 14.65))",525
"POLYGON ((121.2272727272727 14.65454545454545, 121.2317772317772 14.65454545454545, 121.2317772317772 14.65904995904996, 121.2272727272727 14.65904995904996, 121.2272727272727 14.65454545454545))",526
"POLYGON ((121.2272727272727 14.65909090909091, 121.2317772317772 14.65909090909091, 121.2317772317772 14.66359541359541, 121.2272727272727 14.66359541359541, 121.2272727272727 14.65909090909091))",527
"POLYGON ((121.2272727272727 14.66363636363636, 121.2317772317772 14.66363636363636, 121.2317772317772 14.66814086814087, 121.2272727272727 14.66814086814087, 121.2272727272727 14.66363636363636))",528
"POLYGON ((121.2272727272727 14.66818181818182, 121.2317772317772 14.66818181818182, 121.2317772317772 14.67268632268632, 121.2272727272727 14.67268632268632, 121.2272727272727 14.66818181818182))",529
"POLYGON ((121.2272727272727 14.67272727272727, 121.2317772317772 14.67272727272727, 121.2317772317772 14.67723177723178, 121.2272727272727 14.67723177723178, 121.2272727272727 14.67272727272727))",530
"POLYGON ((121.2272727272727 14.67727272727273, 121.2317772317772 14.67727272727273, 121.2317772317772 14.68177723177723, 121.2272727272727 14.68177723177723, 121.2272727272727 14.67727272727273))",531
"POLYGON ((121.2272727272727 14.68181818181818, 121.2317772317772 14.68181818181818, 121.2317772317772 14.68632268632269, 121.2272727272727 14.68632268632269, 121.2272727272727 14.68181818181818))",532
"POLYGON ((121.2272727272727 14.68636363636364, 121.2317772317772 14.68636363636364, 121.2317772317772 14.69086814086814, 121.2272727272727 14.69086814086814, 121.2272727272727 14.68636363636364))",533
"POLYGON ((121.2272727272727 14.69090909090909, 121.2317772317772 14.69090909090909, 121.2317772317772 14.6954135954136, 121.2272727272727 14.6954135954136, 121.2272727272727 14.69090909090909))",534
"POLYGON ((121.2272727272727 14.69545454545455, 121.2317772317772 14.69545454545455, 121.2317772317772 14.69995904995905, 121.2272727272727 14.69995904995905, 121.2272727272727 14.69545454545455))",535
"POLYGON ((121.2272727272727 14.7, 121.2317772317772 14.7, 121.2317772317772 14.70450450450451, 121.2272727272727 14.70450450450451, 121.2272727272727 14.7))",536
"POLYGON ((121.2272727272727 14.70454545454546, 121.2317772317772 14.70454545454546, 121.2317772317772 14.70904995904996, 121.2272727272727 14.70904995904996, 121.2272727272727 14.70454545454546))",537
"POLYGON ((121.2272727272727 14.70909090909091, 121.2317772317772 14.70909090909091, 121.2317772317772 14.71359541359541, 121.2272727272727 14.71359541359541, 121.2272727272727 14.70909090909091))",538
"POLYGON ((121.2272727272727 14.71363636363636, 121.2317772317772 14.71363636363636, 121.2317772317772 14.71814086814087, 121.2272727272727 14.71814086814087, 121.2272727272727 14.71363636363636))",539
"POLYGON ((121.2272727272727 14.71818181818182, 121.2317772317772 14.71818181818182, 121.2317772317772 14.72268632268632, 121.2272727272727 14.72268632268632, 121.2272727272727 14.71818181818182))",540
"POLYGON ((121.2272727272727 14.72272727272727, 121.2317772317772 14.72272727272727, 121.2317772317772 14.72723177723178, 121.2272727272727 14.72723177723178, 121.2272727272727 14.72272727272727))",541
"POLYGON ((121.2272727272727 14.72727272727273, 121.2317772317772 14.72727272727273, 121.2317772317772 14.73177723177723, 121.2272727272727 14.73177723177723, 121.2272727272727 14.72727272727273))",542
"POLYGON ((121.2272727272727 14.73181818181818, 121.2317772317772 14.73181818181818, 121.2317772317772 14.73632268632269, 121.2272727272727 14.73632268632269, 121.2272727272727 14.73181818181818))",543
"POLYGON ((121.2272727272727 14.73636363636364, 121.2317772317772 14.73636363636364, 121.2317772317772 14.74086814086814, 121.2272727272727 14.74086814086814, 121.2272727272727 14.73636363636364))",544
"POLYGON ((121.2318181818182 14.58636363636364, 121.2363226863227 14.58636363636364, 121.2363226863227 14.59086814086814, 121.2318181818182 14.59086814086814, 121.2318181818182 14.58636363636364))",545
"POLYGON ((121.2318181818182 14.59090909090909, 121.2363226863227 14.59090909090909, 121.2363226863227 14.5954135954136, 121.2318181818182 14.5954135954136, 121.2318181818182 14.59090909090909))",546
"POLYGON ((121.2318181818182 14.59545454545455, 121.2363226863227 14.59545454545455, 121.2363226863227 14.59995904995905, 121.2318181818182 14.59995904995905, 121.2318181818182 14.59545454545455))",547
"POLYGON ((121.2318181818182 14.6, 121.2363226863227 14.6, 121.2363226863227 14.6045045045045, 121.2318181818182 14.6045045045045, 121.2318181818182 14.6))",548
"POLYGON ((121.2318181818182 14.60454545454546, 121.2363226863227 14.60454545454546, 121.2363226863227 14.60904995904996, 121.2318181818182 14.60904995904996, 121.2318181818182 14.60454545454546))",549
"POLYGON ((121.2318181818182 14.60909090909091, 121.2363226863227 14.60909090909091, 121.2363226863227 14.61359541359541, 121.2318181818182 14.61359541359541, 121.2318181818182 14.60909090909091))",550
"POLYGON ((121.2318181818182 14.61363636363636, 121.2363226863227 14.61363636363636, 121.2363226863227 14.61814086814087, 121.2318181818182 14.61814086814087, 121.2318181818182 14.61363636363636))",551
"POLYGON ((121.2318181818182 14.61818181818182, 121.2363226863227 14.61818181818182, 121.2363226863227 14.62268632268632, 121.2318181818182 14.62268632268632, 121.2318181818182 14.61818181818182))",552
"POLYGON ((121.2318181818182 14.62272727272727, 121.2363226863227 14.62272727272727, 121.2363226863227 14.62723177723178, 121.2318181818182 14.62723177723178, 121.2318181818182 14.62272727272727))",553
"POLYGON ((121.2318181818182 14.62727272727273, 121.2363226863227 14.62727272727273, 121.2363226863227 14.63177723177723, 121.2318181818182 14.63177723177723, 121.2318181818182 14.62727272727273))",554
"POLYGON ((121.2318181818182 14.63181818181818, 121.2363226863227 14.63181818181818, 121.2363226863227 14.63632268632269, 121.2318181818182 14.63632268632269, 121.2318181818182 14.63181818181818))",555
"POLYGON ((121.2318181818182 14.63636363636364, 121.2363226863227 14.63636363636364, 121.2363226863227 14.64086814086814, 121.2318181818182 14.64086814086814, 121.2318181818182 14.63636363636364))",556
"POLYGON ((121.2318181818182 14.64090909090909, 121.2363226863227 14.64090909090909, 121.2363226863227 14.6454135954136, 121.2318181818182 14.6454135954136, 121.2318181818182 14.64090909090909))",557
"POLYGON ((121.2318181818182 14.64545454545455, 121.2363226863227 14.64545454545455, 121.2363226863227 14.64995904995905, 121.2318181818182 14.64995904995905, 121.2318181818182 14.64545454545455))",558
"POLYGON ((121.2318181818182 14.65, 121.2363226863227 14.65, 121.2363226863227 14.65450450450451, 121.2318181818182 14.65450450450451, 121.2318181818182 14.65))",559
"POLYGON ((121.2318181818182 14.65454545454545, 121.2363226863227 14.65454545454545, 121.2363226863227 14.65904995904996, 121.2318181818182 14.65904995904996, 121.2318181818182 14.65454545454545))",560
"POLYGON ((121.2318181818182 14.65909090909091, 121.2363226863227 14.65909090909091, 121.2363226863227 14.66359541359541, 121.2318181818182 14.66359541359541, 121.2318181818182 14.65909090909091))",561
"POLYGON ((121.2318181818182 14.66363636363636, 121.2363226863227 14.66363636363636, 121.2363226863227 14.66814086814087, 121.2318181818182 14.66814086814087, 121.2318181818182 14.66363636363636))",562
"POLYGON ((121.2318181818182 14.66818181818182, 121.2363226863227 14.66818181818182, 121.2363226863227 14.67268632268632, 121.2318181818182 14.67268632268632, 121.2318181818182 14.66818181818182))",563
"POLYGON ((121.2318181818182 14.67272727272727, 121.2363226863227 14.67272727272727, 121.2363226863227 14.67723177723178, 121.2318181818182 14.67723177723178, 121.2318181818182 14.67272727272727))",564
"POLYGON ((121.2318181818182 14.67727272727273, 121.2363226863227 14.67727272727273, 121.2363226863227 14.68177723177723, 121.2318181818182 14.68177723177723, 121.2318181818182 14.67727272727273))",565
"POLYGON ((121.2318181818182 14.68181818181818, 121.2363226863227 14.68181818181818, 121.2363226863227 14.68632268632269, 121.2318181818182 14.68632268632269, 121.2318181818182 14.68181818181818))",566
"POLYGON ((121.2318181818182 14.68636363636364, 121.2363226863227 14.68636363636364, 121.2363226863227 14.69086814086814, 121.2318181818182 14.69086814086814, 121.2318181818182 14.68636363636364))",567
"POLYGON ((121.2318181818182 14.69090909090909, 121.2363226863227 14.69090909090909, 121.2363226863227 14.6954135954136, 121.2318181818182 14.6954135954136, 121.2318181818182 14.69090909090909))",568
"POLYGON ((121.2318181818182 14.69545454545455, 121.2363226863227 14.69545454545455, 121.2363226863227 14.69995904995905, 121.2318181818182 14.69995904995905, 121.2318181818182 14.69545454545455))",569
"POLYGON ((121.2318181818182 14.7, 121.2363226863227 14.7, 121.2363226863227 14.70450450450451, 121.2318181818182 14.70450450450451, 121.2318181818182 14.7))",570
"POLYGON ((121.2318181818182 14.70454545454546, 121.2363226863227 14.70454545454546, 121.2363226863227 14.70904995904996, 121.2318181818182 14.70904995904996, 121.2318181818182 14.70454545454546))",571
"POLYGON ((121.2318181818182 14.70909090909091, 121.2363226863227 14.70909090909091, 121.2363226863227 14.71359541359541, 121.2318181818182 14.71359541359541, 121.2318181818182 14.70909090909091))",572
"POLYGON ((121.2318181818182 14.71363636363636, 121.2363226863227 14.71363636363636, 121.2363226863227 14.71814086814087, 121.2318181818182 14.71814086814087, 121.2318181818182 14.71363636363636))",573
"POLYGON ((121.2318181818182 14.71818181818182, 121.2363226863227 14.71818181818182, 121.2363226863227 14.72268632268632, 121.2318181818182 14.72268632268632, 121.2318181818182 14.71818181818182))",574
"POLYGON ((121.2318181818182 14.72272727272727, 121.2363226863227 14.72272727272727, 121.2363226863227 14.72723177723178, 121.2318181818182 14.72723177723178, 121.2318181818182 14.72272727272727))",575
"POLYGON ((121.2318181818182 14.72727272727273, 121.2363226863227 14.72727272727273, 121.2363226863227 14.73177723177723, 121.2318181818182 14.73177723177723, 121.2318181818182 14.72727272727273))",576
"POLYGON ((121.2318181818182 14.73181818181818, 121.2363226863227 14.73181818181818, 121.2363226863227 14.73632268632269, 121.2318181818182 14.73632268632269, 121.2318181818182 14.73181818181818))",577
"POLYGON ((121.2318181818182 14.73636363636364, 121.2363226863227 14.73636363636364, 121.2363226863227 14.74086814086814, 121.2318181818182 14.74086814086814, 121.2318181818182 14.73636363636364))",578
"POLYGON ((121.2363636363636 14.58636363636364, 121.2408681408681 14.58636363636364, 121.2408681408681 14.59086814086814, 121.2363636363636 14.59086814086814, 121.2363636363636 14.58636363636364))",579
